Condition, Index, Time, Distance, X, Y, Z, isCenter, isFront, isSide, isLeft, isOuter,GazeObject,GP_X,GP_X,GP_Z,GZ_X,GZ_Y,GZ_Y,GZD_X,GZD_Y,GZD_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,eye_closed,blink_count, eventTriggered
Sneeze_Away, 488, 33.94, 3.331174, -2.529759, 1.653434, -0.4011426, False, True, False, True, True,Eye Torso,0.1638472,1.53758,1.014781,-2.529778,1.653383,-0.4011211,0.8845162,-0.03804351,0.4649557,-2.553197,1.657204,-0.375982,0.8960873,-0.04075968,0.4420025,-2.50632,1.649663,-0.4263031,0.8724658,-0.03585155,0.4873585,-2.529759,1.653434,-0.4011426,4.051095,227.4741,6.273121,0,2,False
Sneeze_Away, 489, 33.96, 3.332843, -2.535284, 1.652569, -0.3961349, False, True, False, True, True,Eye Torso,0.1432213,1.537366,1.011851,-2.535219,1.652282,-0.396069,0.8845162,-0.0380435,0.4649557,-2.558366,1.656429,-0.3706598,0.8962791,-0.04161349,0.4415339,-2.512202,1.64871,-0.4216096,0.8726837,-0.03671053,0.4869041,-2.535284,1.652569,-0.3961349,3.616359,228.2279,6.418075,0,2,False
Sneeze_Away, 490, 33.98, 3.336553, -2.546396, 1.651155, -0.3864124, False, True, False, True, True,Eye Torso,-0.1256959,1.528038,0.8706026,-2.546328,1.651033,-0.3864377,0.8865765,-0.0450916,0.4603791,-2.568815,1.65506,-0.3603587,0.8980871,-0.04810133,0.4371794,-2.523977,1.64725,-0.412466,0.8745732,-0.04312468,0.4829721,-2.546396,1.651155,-0.3864124,2.738387,229.5999,6.489345,0,2,False
Sneeze_Away, 491, 34, 3.339345, -2.552361, 1.651699, -0.3815069, False, True, False, True, True,Eye Torso,-0.1299458,1.528494,0.8763993,-2.552226,1.651192,-0.381525,0.8865765,-0.04509161,0.4603792,-2.574461,1.655607,-0.3551822,0.8976871,-0.04974068,0.437817,-2.530262,1.647792,-0.4078314,0.8741469,-0.04475425,0.4835951,-2.552361,1.651699,-0.3815069,2.05512,230.2205,6.489738,0,2,False
Sneeze_Away, 492, 34.02, 3.344949, -2.564178, 1.653117, -0.3714499, False, True, False, True, True,Eye Torso,-0.04250058,1.52999,0.9049395,-2.564173,1.653126,-0.3714805,0.8913702,-0.04352347,0.4511819,-2.585683,1.657175,-0.3446596,0.9024612,-0.04590408,0.4283184,-2.542674,1.64906,-0.3982406,0.8792762,-0.04062328,0.474577,-2.564178,1.653117,-0.3714499,1.079527,231.3736,6.737806,0,2,False
Sneeze_Away, 493, 34.04, 3.347493, -2.569857, 1.653647, -0.3663785, False, True, False, True, True,Eye Torso,-0.0578032,1.529087,0.8942359,-2.569868,1.653716,-0.3664389,0.892897,-0.04427419,0.448079,-2.591213,1.657659,-0.3394623,0.9034871,-0.04604359,0.426135,-2.548502,1.649636,-0.3932948,0.8802517,-0.04058699,0.4727681,-2.569857,1.653647,-0.3663785,0.7597606,231.6597,6.659849,0,2,False
Sneeze_Away, 494, 34.06, 3.350284, -2.575765, 1.65439, -0.3611865, False, True, False, True, True,Eye Torso,-0.05992588,1.529643,0.9013277,-2.575721,1.654427,-0.361269,0.8928969,-0.04427419,0.448079,-2.596962,1.658443,-0.3341513,0.9036146,-0.04619804,0.425848,-2.554569,1.650337,-0.3882217,0.8803984,-0.04070086,0.4724853,-2.575765,1.65439,-0.3611865,0.4260086,231.9522,6.728958,0,2,False
Sneeze_Away, 495, 34.08, 3.355695, -2.587303, 1.65597, -0.3506718, False, True, False, True, True,Eye Torso,-0.07623816,1.530087,0.9060254,-2.587352,1.656039,-0.3506563,0.893364,-0.04478566,0.4470963,-2.608224,1.660186,-0.323447,0.9044688,-0.04738355,0.4238996,-2.566382,1.651754,-0.3778965,0.8812205,-0.04171344,0.4708614,-2.587303,1.65597,-0.3506718,359.8364,232.4395,6.999981,0,2,False
Sneeze_Away, 496, 34.1, 3.357966, -2.592899, 1.656034, -0.3454957, False, True, False, True, True,Eye Torso,-0.08410715,1.530265,0.9100639,-2.592909,1.65629,-0.3454809,0.893364,-0.04478566,0.4470962,-2.613743,1.66036,-0.3182292,0.9043691,-0.04721554,0.424131,-2.572055,1.651709,-0.3727622,0.8811089,-0.04153402,0.471086,-2.592899,1.656034,-0.3454957,359.6343,232.5578,7.183259,0,2,False
Sneeze_Away, 497, 34.12, 3.362334, -2.604087, 1.656083, -0.3346934, False, True, False, True, True,Eye Torso,-0.2326536,1.500606,0.8620194,-2.604123,1.656129,-0.3346887,0.8912399,-0.05843172,0.4497524,-2.62476,1.66065,-0.3073359,0.9024131,-0.06117826,0.4265065,-2.583415,1.651516,-0.3620508,0.8789719,-0.0554611,0.4736375,-2.604087,1.656083,-0.3346934,359.2017,232.8172,7.586733,0,2,False
Sneeze_Away, 498, 34.14, 3.364336, -2.609653, 1.655877, -0.3291144, False, True, False, True, True,Eye Torso,-0.2390018,1.333281,0.9331803,-2.609692,1.655962,-0.3291297,0.876371,-0.1192559,0.4666391,-2.630246,1.660633,-0.3017297,0.8879793,-0.1217916,0.4434632,-2.589059,1.651121,-0.356499,0.8636479,-0.1162928,0.4904981,-2.609653,1.655877,-0.3291144,359.0339,232.9224,7.904286,0,2,False
Sneeze_Away, 499, 34.16, 3.368391, -2.620735, 1.655455, -0.3180573, False, True, False, True, True,Eye Torso,-0.2404567,1.331548,0.9493644,-2.62069,1.655441,-0.3180823,0.876371,-0.1192559,0.4666392,-2.641112,1.660535,-0.2905686,0.8884082,-0.1220736,0.4425255,-2.600359,1.650374,-0.345546,0.8641194,-0.1166252,0.489588,-2.620735,1.655455,-0.3180573,358.6679,233.2538,8.447701,0,2,False
Sneeze_Away, 500, 34.18, 3.370093, -2.626205, 1.654516, -0.3126874, False, True, False, True, True,Eye Torso,-0.2434728,1.252709,0.941981,-2.626207,1.654871,-0.3126016,0.8751382,-0.1475772,0.460819,-2.646466,1.659703,-0.2851334,0.8869617,-0.1500254,0.4367967,-2.605944,1.649328,-0.3402414,0.8630402,-0.1444619,0.4840376,-2.626205,1.654516,-0.3126874,358.4589,233.4387,8.62793,1,3,False
Sneeze_Away, 501, 34.2, 3.371682, -2.631646, 1.653319, -0.3073688, False, True, False, True, True,Eye Torso,-0.2447446,1.250808,0.9494954,-2.631684,1.653546,-0.3072581,0.8751382,-0.1475772,0.460819,-2.651797,1.658535,-0.2797391,0.8869241,-0.150604,0.4366737,-2.611495,1.648103,-0.3349981,0.8629977,-0.145108,0.48392,-2.631646,1.653319,-0.3073688,358.1978,233.6212,8.67648,1,3,False
Sneeze_Away, 502, 34.22, 3.374854, -2.642366, 1.651177, -0.2965937, False, True, False, True, True,Eye Torso,-0.2414378,0.9687278,0.7962264,-2.642404,1.651118,-0.2965589,0.8811444,-0.2504599,0.4010666,-2.662278,1.656353,-0.2687843,0.8911337,-0.2528503,0.3767594,-2.622454,1.646002,-0.324403,0.8704556,-0.248554,0.424886,-2.642366,1.651177,-0.2965937,357.5682,234.0286,8.612794,1,3,False
Sneeze_Away, 503, 34.24, 3.376548, -2.647474, 1.65071, -0.2911663, False, True, False, True, True,Eye Leg,-0.2451849,0.7748234,0.8012608,-2.647522,1.650521,-0.2911639,0.8639559,-0.3150026,0.3928789,-2.667232,1.655794,-0.2632301,0.8741674,-0.3170387,0.3678558,-2.627717,1.645626,-0.3191028,0.8536568,-0.3132452,0.4161101,-2.647474,1.65071,-0.2911663,357.181,234.3118,8.462294,1,3,False
Sneeze_Away, 504, 34.26, 3.379764, -2.657229, 1.650054, -0.2803361, False, True, False, True, True,Eye Leg,-0.2466106,0.7711304,0.8158798,-2.657222,1.650012,-0.2803278,0.8639556,-0.3150026,0.3928792,-2.676681,1.654927,-0.2521491,0.8740017,-0.3170141,0.3682705,-2.637777,1.645181,-0.3085232,0.8534801,-0.3131851,0.4165176,-2.657229,1.650054,-0.2803361,356.4855,234.8894,8.113703,1,3,False
Sneeze_Away, 505, 34.28, 3.381332, -2.661942, 1.649806, -0.2749946, False, True, False, True, True,Eye Leg,-0.2580795,0.5982577,0.9623641,-2.662029,1.649846,-0.2749071,0.8286539,-0.3624873,0.4265394,-2.681271,1.654478,-0.2466893,0.8396556,-0.3645329,0.4026093,-2.642613,1.645134,-0.3032999,0.8168519,-0.3603418,0.4504519,-2.661942,1.649806,-0.2749946,356.1456,235.1452,7.779371,0,3,False
Sneeze_Away, 506, 34.3, 3.384286, -2.671244, 1.648855, -0.2645659, False, True, False, True, True,Eye Leg,-0.2638283,0.3364094,1.012298,-2.671252,1.648853,-0.2645478,0.7959303,-0.4339157,0.4221518,-2.690361,1.653133,-0.2360551,0.8072368,-0.4358865,0.3979595,-2.652127,1.644577,-0.293077,0.7838767,-0.4322296,0.4457746,-2.671244,1.648855,-0.2645659,355.5082,235.5963,7.126183,0,3,False
Sneeze_Away, 507, 34.32, 3.38572, -2.675841, 1.648441, -0.2592139, False, True, False, True, True,Eye Leg,-0.2644233,0.333813,1.019773,-2.675848,1.648469,-0.2592294,0.7959303,-0.4339157,0.4221519,-2.694898,1.652496,-0.2306302,0.8071933,-0.4355476,0.3984186,-2.656784,1.644386,-0.2877975,0.7838042,-0.4319006,0.4462206,-2.675841,1.648441,-0.2592139,355.2118,235.7414,6.756015,0,3,False
Sneeze_Away, 508, 34.34, 3.387158, -2.680441, 1.648113, -0.2537146, False, True, False, True, True,Eye Leg,-0.2648925,0.3312334,1.027464,-2.68043,1.648158,-0.2537425,0.7959302,-0.4339156,0.422152,-2.699449,1.651952,-0.2250686,0.8069816,-0.4358037,0.3985674,-2.661433,1.644274,-0.2823608,0.7835864,-0.432146,0.4463655,-2.680441,1.648113,-0.2537146,354.8978,235.8629,6.397245,0,3,False
Sneeze_Away, 509, 34.36, 3.389971, -2.689691, 1.64728, -0.2425523, False, True, False, True, True,Eye Leg,-0.2646462,0.1996656,1.006303,-2.689686,1.647318,-0.2425847,0.785299,-0.4687791,0.4044152,-2.708638,1.650709,-0.2138143,0.7963416,-0.4701509,0.3805237,-2.670743,1.643852,-0.2712901,0.7732861,-0.4673032,0.4285515,-2.689691,1.64728,-0.2425523,354.2036,236.0226,5.717407,0,3,False
Sneeze_Away, 510, 34.38, 3.391263, -2.694351, 1.646686, -0.2367535, False, True, False, True, True,Eye Leg,-0.2662252,0.1580194,1.019848,-2.69435,1.646713,-0.2368374,0.7799874,-0.4782047,0.4036582,-2.713311,1.649964,-0.2080061,0.7907839,-0.4797613,0.3801184,-2.675391,1.643408,-0.2655005,0.7673873,-0.477291,0.4281474,-2.694351,1.646686,-0.2367535,353.8221,236.0024,5.470103,0,3,False
Sneeze_Away, 511, 34.4, 3.393757, -2.703687, 1.645172, -0.2251821, False, True, False, True, True,Eye Leg,-0.2679061,0.1853994,1.047611,-2.703701,1.645253,-0.2251556,0.7827292,-0.4690926,0.4090075,-2.722667,1.648234,-0.196424,0.7940627,-0.4700321,0.3854017,-2.684707,1.64211,-0.2539403,0.7702694,-0.4678317,0.4333807,-2.703687,1.645172,-0.2251821,353.1562,235.9651,5.114806,0,3,False
Sneeze_Away, 512, 34.42, 3.394811, -2.708271, 1.644289, -0.2191505, False, True, False, True, True,Eye Leg,-0.2692696,0.1825852,1.055325,-2.708313,1.644304,-0.2191958,0.7827293,-0.4690928,0.4090073,-2.727328,1.647226,-0.1904309,0.7939479,-0.4699365,0.3857543,-2.689213,1.641352,-0.24787,0.7701127,-0.46778,0.4337146,-2.708271,1.644289,-0.2191505,352.8906,235.8235,4.908436,0,3,False
Sneeze_Away, 513, 34.44, 3.395747, -2.712816, 1.643389, -0.212846, False, True, False, True, True,Eye Leg,-0.2700058,0.1794041,1.063621,-2.712808,1.643464,-0.2129724,0.7827292,-0.4690926,0.4090077,-2.73197,1.64615,-0.1841731,0.793982,-0.4701492,0.3854251,-2.693662,1.640629,-0.241519,0.7701518,-0.4680176,0.4333888,-2.712816,1.643389,-0.212846,352.6112,235.6615,4.615499,0,3,False
Sneeze_Away, 514, 34.46, 3.397931, -2.72624, 1.639979, -0.1933234, False, True, False, True, True,Eye Leg,-0.2706751,0.1124288,1.059662,-2.726283,1.640045,-0.1933236,0.7791253,-0.4846757,0.3975592,-2.745749,1.642047,-0.1648319,0.7906481,-0.4849871,0.3737155,-2.706731,1.637911,-0.2218149,0.766718,-0.4840865,0.4216681,-2.72624,1.639979,-0.1933234,351.6699,235.097,3.464142,0,3,False
Sneeze_Away, 515, 34.48, 3.398276, -2.730608, 1.638357, -0.1865277, False, True, False, True, True,Eye Leg,-0.2725003,0.1092255,1.067756,-2.730605,1.638491,-0.186589,0.7791252,-0.4846756,0.3975593,-2.750283,1.640152,-0.1581316,0.7904254,-0.4853386,0.3737302,-2.710933,1.636563,-0.2149236,0.7664871,-0.4844427,0.4216787,-2.730608,1.638357,-0.1865277,351.2863,234.8272,3.007808,0,3,False
Sneeze_Away, 516, 34.5, 3.398334, -2.734881, 1.636576, -0.1792879, False, True, False, True, True,Eye Leg,-0.2733836,0.105335,1.076726,-2.734998,1.636736,-0.1796007,0.7791251,-0.4846757,0.3975595,-2.754707,1.638145,-0.150984,0.7901472,-0.4856546,0.3739078,-2.715056,1.635006,-0.207592,0.7662048,-0.4847361,0.4218542,-2.734881,1.636576,-0.1792879,350.8651,234.5719,2.633802,0,3,False
Sneeze_Away, 517, 34.52, 3.398209, -2.739088, 1.634698, -0.1717439, False, True, False, True, True,Eye Leg,-0.2733489,0.1305392,1.070474,-2.73919,1.634774,-0.1720457,0.7842392,-0.4784043,0.3950927,-2.759068,1.636059,-0.143538,0.7956265,-0.4787151,0.3712283,-2.719108,1.633337,-0.1999495,0.7715645,-0.4785938,0.4190897,-2.739088,1.634698,-0.1717439,350.4372,234.3069,2.286248,0,3,False
Sneeze_Away, 518, 34.54, 3.398081, -2.747282, 1.631284, -0.1568542, False, True, False, True, True,Eye Leg,-0.2737747,0.1222442,1.081021,-2.74734,1.631247,-0.1568675,0.785032,-0.4789329,0.3928719,-2.767586,1.632328,-0.1288669,0.796921,-0.4779515,0.3694314,-2.726978,1.63024,-0.1848416,0.7725445,-0.4787543,0.4170965,-2.747282,1.631284,-0.1568542,349.7516,233.7272,1.757619,0,3,False
Sneeze_Away, 519, 34.56, 3.398016, -2.751192, 1.629864, -0.1493468, False, True, False, True, True,Eye Leg,-0.2733755,0.1181969,1.090684,-2.751266,1.629782,-0.1494143,0.785032,-0.4789328,0.3928715,-2.771711,1.6308,-0.1215127,0.7966391,-0.4779077,0.3700951,-2.730673,1.628929,-0.1771808,0.7722436,-0.4786689,0.4177509,-2.751192,1.629864,-0.1493468,349.5916,233.3182,1.575156,0,3,False
Sneeze_Away, 520, 34.58, 3.397687, -2.759082, 1.626641, -0.1339235, False, True, False, True, True,Eye Leg,-0.2717533,0.1138921,1.058118,-2.759092,1.626687,-0.1339808,0.7906776,-0.4808761,0.3789289,-2.780027,1.627419,-0.1064038,0.802332,-0.4795164,0.3554259,-2.738137,1.625863,-0.1614435,0.7782439,-0.4815723,0.4030193,-2.759082,1.626641,-0.1339235,349.3271,232.4826,1.311699,0,3,False
Sneeze_Away, 521, 34.6, 3.397296, -2.763013, 1.62485, -0.1257169, False, True, False, True, True,Eye Leg,-0.2703246,0.1088398,1.068893,-2.763006,1.624944,-0.1258709,0.7906776,-0.4808764,0.3789286,-2.784232,1.625619,-0.09840727,0.8019271,-0.4795281,0.3563228,-2.741795,1.62408,-0.1530266,0.7778015,-0.4815506,0.4038984,-2.763013,1.62485,-0.1257169,349.2527,231.9118,1.298065,0,3,False
Sneeze_Away, 522, 34.62, 3.396643, -2.770726, 1.621586, -0.1093771, False, True, False, True, True,Eye Leg,-0.271338,0.1511603,1.119002,-2.770725,1.621589,-0.1094227,0.7936363,-0.4669075,0.3900498,-2.792538,1.622285,-0.08253694,0.8057113,-0.4653049,0.3664979,-2.748914,1.620887,-0.1362174,0.781001,-0.4678156,0.4137463,-2.770726,1.621586,-0.1093771,349.1355,230.6785,1.179185,0,3,False
Sneeze_Away, 523, 34.64, 3.396246, -2.774313, 1.62024, -0.1011357, False, True, False, True, True,Walking Square,-0.2321225,0.01,1.749493,-2.774324,1.620112,-0.1012011,0.7196036,-0.4558015,0.5238469,-2.796496,1.620959,-0.07460213,0.7346414,-0.4556434,0.5026838,-2.75213,1.619521,-0.1276693,0.7030293,-0.4549372,0.5466094,-2.774313,1.62024,-0.1011357,349.213,229.8762,1.212651,0,3,False
Sneeze_Away, 524, 34.66, 3.395994, -2.778023, 1.619041, -0.09273529, False, True, False, True, True,Walking Square,-0.2377259,0.01,1.756514,-2.778062,1.618918,-0.09272575,0.7196037,-0.4558016,0.5238467,-2.800523,1.61982,-0.0664711,0.7344118,-0.4560742,0.5026287,-2.755524,1.618262,-0.1189995,0.7027914,-0.4553784,0.5465482,-2.778023,1.619041,-0.09273529,349.2353,229.1692,1.314132,0,3,False
Sneeze_Away, 525, 34.68, 3.395314, -2.785231, 1.616592, -0.07576609, False, True, False, True, True,Walking Square,-0.2693483,0.01,3.091156,-2.785241,1.616583,-0.07576275,0.5780936,-0.3691589,0.7276878,-2.808389,1.617501,-0.05008531,0.5976309,-0.3717373,0.7103863,-2.762073,1.615684,-0.1014469,0.5575981,-0.3665172,0.7448151,-2.785231,1.616592,-0.07576609,349.2235,227.67,1.531704,0,3,False
Sneeze_Away, 526, 34.7, 3.394899, -2.788672, 1.615352, -0.06737328, False, True, False, True, True,Walking Square,-0.2747309,0.01,3.097106,-2.788731,1.615385,-0.06727791,0.5780935,-0.3691589,0.7276878,-2.812203,1.616348,-0.04203629,0.5973908,-0.3709233,0.7110136,-2.765141,1.614356,-0.09271002,0.5573401,-0.3656825,0.7454182,-2.788672,1.615352,-0.06737328,349.2963,226.8048,1.679313,0,3,False
Sneeze_Away, 527, 34.72, 3.394052, -2.795321, 1.613383, -0.05012465, False, True, False, True, True,Walking Square,-0.5444579,0.01,4.056174,-2.795344,1.613377,-0.05011988,0.4547533,-0.3239394,0.829616,-2.819538,1.614562,-0.02545094,0.4761521,-0.3270531,0.8162815,-2.771105,1.612203,-0.07479858,0.4330235,-0.3199416,0.8426911,-2.795321,1.613383,-0.05012465,349.6594,225.1791,1.986426,0,3,False
Sneeze_Away, 528, 34.74, 3.393613, -2.798463, 1.612628, -0.04146481, False, True, False, True, True,Walking Square,-0.6612439,0.01,4.168587,-2.798496,1.612549,-0.04142427,0.4286401,-0.3214225,0.8443668,-2.823003,1.613918,-0.01711822,0.4506162,-0.3244971,0.831653,-2.773923,1.611337,-0.06581163,0.4067135,-0.3172285,0.856709,-2.798463,1.612628,-0.04146481,349.9306,224.3937,2.171889,0,3,False
Sneeze_Away, 529, 34.76, 3.393024, -2.804643, 1.611719, -0.02418184, False, True, False, True, True,Walking Square,-0.6686361,0.01,4.183481,-2.804624,1.61162,-0.02419066,0.4286403,-0.3214227,0.8443666,-2.829804,1.613247,-0.0004913807,0.4504876,-0.3252541,0.831427,-2.779482,1.610191,-0.04787254,0.4065935,-0.3179657,0.8564926,-2.804643,1.611719,-0.02418184,350.2063,222.8388,2.569044,0,3,False
Sneeze_Away, 530, 34.78, 3.392696, -2.807597, 1.611266, -0.01568055, False, True, False, True, True,Walking Square,-0.5919682,0.01,4.201935,-2.807597,1.61144,-0.01558113,0.4408278,-0.3185923,0.8391483,-2.833058,1.612939,0.007677078,0.4629769,-0.3213468,0.8260681,-2.782136,1.609594,-0.03903818,0.4186044,-0.3145445,0.8519578,-2.807597,1.611266,-0.01568055,350.3752,222.0626,2.811031,0,3,False
Sneeze_Away, 531, 34.8, 3.392617, -2.810518, 1.61126, -0.007314205, False, True, False, True, True,Walking Square,-0.5948969,0.01,4.210287,-2.810505,1.611055,-0.007147074,0.4408277,-0.3185923,0.8391483,-2.83628,1.613082,0.01569891,0.4625451,-0.3222964,0.8259401,-2.784755,1.609438,-0.03032756,0.4181732,-0.3154751,0.8518255,-2.810518,1.61126,-0.007314205,350.4455,221.2649,3.061631,0,3,False
Sneeze_Away, 532, 34.82, 3.393289, -2.816188, 1.613487, 0.00997448, False, True, False, True, True,Walking Square,-0.5255561,0.01,4.297474,-2.816145,1.61334,0.009958744,0.4475051,-0.3132623,0.8376192,-2.842471,1.615784,0.03234887,0.4699772,-0.3166353,0.8239318,-2.789906,1.611191,-0.01239967,0.4251881,-0.3101521,0.8503063,-2.816188,1.613487,0.00997448,350.4831,219.7688,3.860082,0,3,False
Sneeze_Away, 533, 34.84, 3.3938, -2.818775, 1.615391, 0.01872683, False, True, False, True, True,Walking Square,-0.5254244,0.01,4.311316,-2.818869,1.615388,0.01874661,0.4475051,-0.3132623,0.8376192,-2.845258,1.61799,0.04082942,0.470175,-0.3160324,0.8240504,-2.792292,1.612792,-0.003376007,0.4253844,-0.3095577,0.8504248,-2.818775,1.615391,0.01872683,350.5269,219.128,4.368292,0,3,False
Sneeze_Away, 534, 34.86, 3.394348, -2.824051, 1.617683, 0.03592753, False, True, False, True, True,Walking Square,-0.4679945,0.01,4.370219,-2.823963,1.617698,0.03590822,0.454082,-0.3098482,0.8353465,-2.850992,1.620715,0.05741358,0.4768407,-0.3131576,0.8213132,-2.79711,1.614651,0.01444149,0.4317493,-0.3068496,0.8481956,-2.824051,1.617683,0.03592753,350.8743,217.7636,5.09254,0,3,False
Sneeze_Away, 535, 34.88, 3.394799, -2.826763, 1.618975, 0.04449415, False, True, False, True, True,Walking Square,-0.4761916,0.01,4.35344,-2.826763,1.618925,0.04452181,0.4550639,-0.311493,0.8341995,-2.853875,1.622291,0.06572104,0.4782401,-0.314754,0.8198881,-2.79965,1.615659,0.02326751,0.4329651,-0.3081586,0.8471007,-2.826763,1.618975,0.04449415,351.0609,217.1903,5.568863,0,3,False
Sneeze_Away, 536, 34.9, 3.395862, -2.831701, 1.62234, 0.06119347, False, True, False, True, True,Walking Square,-0.439762,0.01,4.386837,-2.831739,1.622313,0.06121349,0.4600546,-0.3101101,0.8319744,-2.85908,1.62623,0.08197618,0.4829772,-0.3136598,0.8175271,-2.804322,1.618451,0.04041076,0.4376246,-0.3068534,0.8451779,-2.831701,1.62234,0.06119347,351.4217,216.2236,6.529785,0,3,False
Sneeze_Away, 537, 34.92, 3.396335, -2.834065, 1.623991, 0.0695045, False, True, False, True, True,Walking Square,-0.4396784,0.01,4.399574,-2.834027,1.623986,0.06950426,0.4600547,-0.3101102,0.8319743,-2.861532,1.628076,0.09013247,0.4839063,-0.3135254,0.817029,-2.806598,1.619905,0.04887652,0.4385781,-0.3067392,0.8447251,-2.834065,1.623991,0.0695045,351.6533,215.9071,6.856283,0,3,False
Sneeze_Away, 538, 34.94, 3.397384, -2.839049, 1.627041, 0.08635116, False, True, False, True, True,Walking Square,-0.4032176,0.01,4.451018,-2.839056,1.627089,0.08636856,0.4636661,-0.3078074,0.830824,-2.866673,1.631473,0.1066968,0.4865452,-0.311201,0.8163503,-2.811426,1.62261,0.06600547,0.4412235,-0.3039497,0.8443556,-2.839049,1.627041,0.08635116,352.174,215.3556,7.429969,0,3,False
Sneeze_Away, 539, 34.96, 3.397814, -2.841661, 1.628159, 0.09490442, False, True, False, True, True,Walking Square,-0.404146,0.01,4.462586,-2.841643,1.628342,0.09486866,0.4636662,-0.3078074,0.8308238,-2.869339,1.632632,0.1151669,0.4873294,-0.3106813,0.8160803,-2.813984,1.623685,0.0746417,0.442005,-0.3035147,0.8441032,-2.841661,1.628159,0.09490442,352.5325,215.2279,7.494511,0,3,False
Sneeze_Away, 540, 34.98, 3.398132, -2.84423, 1.629038, 0.1033993, False, True, False, True, True,Walking Square,-0.4304949,0.01,4.284746,-2.844185,1.62918,0.1033816,0.4740016,-0.3179413,0.8211187,-2.872002,1.6335,0.1235349,0.4971316,-0.3212942,0.8059964,-2.816458,1.624576,0.08326387,0.4521737,-0.313833,0.8348939,-2.84423,1.629038,0.1033993,352.9099,215.016,7.46909,0,3,False
Sneeze_Away, 541, 35, 3.398495, -2.849339, 1.630319, 0.1207414, False, True, False, True, True,Walking Square,-0.4336925,0.01,4.305397,-2.849376,1.630367,0.1206715,0.4740015,-0.3179413,0.8211187,-2.877334,1.634591,0.1406071,0.4963864,-0.3217432,0.8062764,-2.821343,1.626048,0.1008754,0.4514323,-0.3141974,0.8351579,-2.849339,1.630319,0.1207414,353.5482,214.5536,7.138027,0,3,False
Sneeze_Away, 542, 35.02, 3.398604, -2.851849, 1.631086, 0.1299281, False, True, False, True, True,Walking Square,-0.4190254,0.01,4.347856,-2.851931,1.631081,0.1297419,0.4740495,-0.3158778,0.821887,-2.879915,1.635311,0.1497033,0.4965341,-0.3204266,0.8067098,-2.823782,1.626862,0.1101527,0.4516081,-0.3125925,0.835665,-2.851849,1.631086,0.1299281,353.6958,214.3891,7.057507,0,3,False
Sneeze_Away, 543, 35.04, 3.399281, -2.857398, 1.632202, 0.1477642, False, True, False, True, True,Walking Square,-0.383284,0.01,4.312369,-2.857377,1.632243,0.1477585,0.4843139,-0.3175499,0.8152313,-2.885645,1.636312,0.1673055,0.5064485,-0.3215548,0.8000702,-2.829151,1.628092,0.1282229,0.4617206,-0.3140832,0.8295577,-2.857398,1.632202,0.1477642,353.9264,213.9462,6.862309,0,3,False
Sneeze_Away, 544, 35.06, 3.400079, -2.8606, 1.632834, 0.1565781, False, True, False, True, True,Walking Square,-0.385522,0.01,4.322806,-2.86046,1.632765,0.1565402,0.4843138,-0.3175499,0.8152314,-2.888958,1.636819,0.1759839,0.5061092,-0.3230577,0.7996794,-2.832242,1.62885,0.1371722,0.4613753,-0.3156197,0.8291665,-2.8606,1.632834,0.1565781,353.8243,213.6654,6.653481,0,3,False
Sneeze_Away, 545, 35.08, 3.402055, -2.867306, 1.634165, 0.1741447, False, True, False, True, True,Walking Square,-0.5007504,0.01,4.259733,-2.867258,1.63417,0.1741824,0.4739704,-0.3252852,0.8182552,-2.895945,1.637879,0.1931882,0.4959878,-0.32931,0.8034619,-2.838667,1.63045,0.1551011,0.4509285,-0.3219567,0.8324707,-2.867306,1.634165,0.1741447,353.588,212.9265,6.202703,0,3,False
Sneeze_Away, 546, 35.1, 3.403271, -2.870946, 1.634493, 0.1824701, False, True, False, True, True,Walking Square,-0.5039114,0.01,4.268885,-2.870903,1.634582,0.1827078,0.4739704,-0.3252852,0.8182552,-2.899817,1.637967,0.201205,0.4948182,-0.329879,0.8039495,-2.842074,1.631018,0.1637352,0.4497094,-0.3225701,0.8328925,-2.870946,1.634493,0.1824701,353.3422,212.3045,5.803985,0,3,False
Sneeze_Away, 547, 35.12, 3.406044, -2.878655, 1.63521, 0.1996417, False, True, False, True, True,Walking Square,-0.9523174,0.01,4.259809,-2.878633,1.63522,0.1996653,0.4030998,-0.3400865,0.8496186,-2.907971,1.638244,0.2177527,0.4259163,-0.3444949,0.8366114,-2.849339,1.632176,0.1815305,0.3792305,-0.336188,0.8620684,-2.878655,1.63521,0.1996417,352.8451,211.0742,5.070932,0,3,False
Sneeze_Away, 548, 35.14, 3.407621, -2.88269, 1.635485, 0.2080622, False, True, False, True, True,Walking Square,-2.052021,0.01,3.594986,-2.882672,1.635543,0.2081642,0.2158971,-0.4224753,0.8802857,-2.91227,1.638274,0.2257795,0.2388779,-0.4283849,0.8714493,-2.85311,1.632697,0.190345,0.1909705,-0.4166572,0.8887783,-2.88269,1.635485,0.2080622,352.5786,210.3165,4.662586,0,3,False
